ADM0_NAME,M49Code,period,low,medium,high,extreme
Afghanistan,4.0,2017_01,92.4583091482719,7.471939402128864,0.0697514495992437,0.0
Afghanistan,4.0,2017_02,99.50282260866044,0.4971773913395506,0.0,0.0
Afghanistan,4.0,2017_03,99.56754101248468,0.4254838425553867,0.0069751449599243,0.0
Afghanistan,4.0,2017_04,99.33128874966562,0.6687112503343967,0.0,0.0
Afghanistan,4.0,2017_05,99.3401547368764,0.6598452631235995,0.0,0.0
Afghanistan,4.0,2017_06,98.67599099209252,1.2885787202635677,0.0283442301151331,0.0070860575287832
Afghanistan,4.0,2017_07,94.18582381804616,5.772075576365544,0.0350838379902656,0.0070167675980531
Afghanistan,4.0,2017_08,90.36073418574662,9.618289548692216,0.0139841770407781,0.006992088520389
Afghanistan,4.0,2017_09,97.47103920493852,2.5219685800017717,0.0069922150596956,0.0
Afghanistan,4.0,2017_10,98.39986995038264,1.600130049617357,0.0,0.0
Afghanistan,4.0,2017_11,99.647928795677,0.3520712043230229,0.0,0.0
Afghanistan,4.0,2017_12,99.19523166255064,0.8047683374493498,0.0,0.0
Afghanistan,4.0,2018_01,89.58800698656023,10.271092728963682,0.1409002844760747,0.0
Afghanistan,4.0,2018_02,99.30954666482414,0.6904533351758583,0.0,0.0
Afghanistan,4.0,2018_03,98.78230381105509,1.1967707540651416,0.0209254348797731,0.0
Afghanistan,4.0,2018_04,97.61496543336987,2.38503456663014,0.0,0.0
Afghanistan,4.0,2018_05,92.39762799444073,7.553826827604106,0.0485451779551774,0.0
Afghanistan,4.0,2018_06,91.84386192127327,7.911347792005325,0.2377962785293821,0.0069940081920406
Afghanistan,4.0,2018_07,96.64749850859292,3.261916397552991,0.0695347910599226,0.0210503027941594
Afghanistan,4.0,2018_08,96.37217616612924,3.606888555079897,0.0139568525272439,0.0069784262636219
Afghanistan,4.0,2018_09,96.94203938932304,3.0579606106769828,0.0,0.0
Afghanistan,4.0,2018_10,99.60637151469896,0.3936284853010436,0.0,0.0
Afghanistan,4.0,2018_11,99.97136850142176,0.0286314985782495,0.0,0.0
Afghanistan,4.0,2018_12,99.47874506816262,0.5212549318373841,0.0,0.0
Afghanistan,4.0,2019_01,95.19571111375288,4.755394662668205,0.0488942235789037,0.0
Afghanistan,4.0,2019_02,99.29025848519548,0.70974151480454,0.0,0.0
Afghanistan,4.0,2019_03,99.99302485504006,0.0069751449599243,0.0,0.0
Afghanistan,4.0,2019_04,100.0,0.0,0.0,0.0
Afghanistan,4.0,2019_05,99.8910616031713,0.1089383968287126,0.0,0.0
Afghanistan,4.0,2019_06,99.67991623135438,0.3060967305161243,0.0069935190647443,0.0069935190647443
Afghanistan,4.0,2019_07,99.7829634276028,0.1889501344569376,0.0210648284551963,0.0070216094850654
Afghanistan,4.0,2019_08,99.79762563835496,0.1884175091177927,0.0069784262636219,0.0069784262636219
Afghanistan,4.0,2019_09,99.12118644206882,0.8788135579311773,0.0,0.0
Afghanistan,4.0,2019_10,0.0,0.0,0.0,0.0
Afghanistan,4.0,2019_11,100.0,0.0,0.0,0.0
Afghanistan,4.0,2019_12,99.58154417503307,0.4184558249669066,0.0,0.0
Afghanistan,4.0,2020_01,99.15185316186025,0.8481468381397718,0.0,0.0
Afghanistan,4.0,2020_02,99.96512216679152,0.034877833208457,0.0,0.0
Afghanistan,4.0,2020_03,99.97209967963866,0.0279003203613255,0.0,0.0
Afghanistan,4.0,2020_04,99.979074759729,0.0209252402709941,0.0,0.0
Afghanistan,4.0,2020_05,99.8770724180348,0.1229275819651821,0.0,0.0
Afghanistan,4.0,2020_06,99.74300730276154,0.243004834315135,0.0069939314616658,0.0069939314616658
Afghanistan,4.0,2020_07,99.85339252665104,0.1255574138309622,0.0210500595180114,0.0
Afghanistan,4.0,2020_08,99.96510822198069,0.0209350668115975,0.0139567112077316,0.0
Afghanistan,4.0,2020_09,99.7767974371094,0.2232025628906044,0.0,0.0
Afghanistan,4.0,2020_10,99.59001271063164,0.4099872893683739,0.0,0.0
Afghanistan,4.0,2020_11,100.0,0.0,0.0,0.0
Afghanistan,4.0,2020_12,100.0,0.0,0.0,0.0
Afghanistan,4.0,2021_01,93.94373097619362,6.007440057314536,0.0488289664918398,0.0
Afghanistan,4.0,2021_02,99.60997008165788,0.390029918342102,0.0,0.0
Afghanistan,4.0,2021_03,99.70702620104896,0.2859982323093474,0.0069755666416914,0.0
Afghanistan,4.0,2021_04,98.46586532570068,1.5062343539379934,0.0279003203613255,0.0
Afghanistan,4.0,2021_05,83.86782191215634,16.13217808784366,0.0,0.0
Afghanistan,4.0,2021_06,72.35043820409005,27.6145921386016,0.0279757258466633,0.0069939314616658
Afghanistan,4.0,2021_07,97.14497905175122,2.833970888730761,0.0210500595180114,0.0
Afghanistan,4.0,2021_08,92.07518211358216,7.910860201193189,0.0069788426123203,0.0069788426123203
Afghanistan,4.0,2021_09,98.76551619056372,1.234483809436273,0.0,0.0
Afghanistan,4.0,2021_10,99.48235497243635,0.5176450275636507,0.0,0.0
Afghanistan,4.0,2021_11,99.98604886671662,0.0139511332833828,0.0,0.0
Afghanistan,4.0,2021_12,99.9162932002997,0.0837067997002968,0.0,0.0
Aksai Chin,1013.0,2017_01,84.9232647000843,8.560631163046258,4.109606278075809,2.4064978587936263
Aksai Chin,1013.0,2017_02,94.10767927289533,5.3685588846953705,0.4582916121081414,0.065470230301163
Aksai Chin,1013.0,2017_03,93.83568620919928,4.968607661250552,1.154474883703633,0.0412312458465583
