name,code,period,low,medium,high,extreme
None,HYLA00004667,2021,11.688311688311687,7.792207792207792,36.36363636363636,44.15584415584415
None,HYLA00004688,2017,60.368048604892095,14.226027928780647,10.52979490987692,14.87612855645034
None,HYLA00004688,2018,53.79033505849137,15.20115157341715,15.36091847715542,15.647594890936052
None,HYLA00004688,2019,30.89685569473864,16.60787934930759,36.87758509803459,15.617679857919176
None,HYLA00004688,2020,84.57951688726197,4.915132743293809,3.707857894437161,6.797492475007042
None,HYLA00004688,2021,57.80558630457556,13.402935776864622,16.468528850693414,12.322949067866404
None,HYLA00004706,2017,30.0,22.0,32.0,16.0
None,HYLA00004706,2018,41.935483870967744,9.67741935483871,25.806451612903224,22.58064516129032
None,HYLA00004706,2019,12.0,18.0,32.0,38.0
None,HYLA00004706,2020,16.36966305802214,6.97907797104975,23.14499452621336,53.50626444471475
None,HYLA00004706,2021,14.938114884163756,11.329736591558232,28.33068867026341,45.40145985401459
None,HYLA00004731,2017,43.25549178496118,18.09892785614653,19.74532479402828,18.90025556486401
None,HYLA00004731,2018,60.183777430636,12.669128036648097,12.293757513625206,14.8533370190907
None,HYLA00004731,2019,21.711421945066807,15.240960100773185,25.396433574003662,37.65118438015634
None,HYLA00004731,2020,36.73053157165725,15.028241558635443,22.36424560617748,25.87698126352982
None,HYLA00004731,2021,26.103672157919718,14.566978792897991,26.948935661722,32.38041338746029
None,HYLA00004758,2017,40.138448133314185,21.80168226982657,24.58438330800192,13.475486288857311
None,HYLA00004758,2018,36.06068435124823,20.465166581548356,21.261032835641544,22.21311623156187
None,HYLA00004758,2019,14.97879676351785,13.28367036202796,25.40248398746681,46.33504888698738
None,HYLA00004758,2020,50.85836024499931,9.122585920416483,14.47266262335295,25.546391211231263
None,HYLA00004758,2021,21.73873052684231,13.02130808359532,23.22971763533805,42.01024375422431
None,HYLA00004762,2017,68.23466285101054,10.26649973171168,9.407977106063315,12.090860311214453
None,HYLA00004762,2018,70.24453985439611,9.837595669217846,8.530894157177526,11.386970319208512
None,HYLA00004762,2019,50.63049293083684,12.743599541459686,17.978601452044327,18.647306075659152
None,HYLA00004762,2020,63.83655060639813,11.550571195631507,11.967368698225933,12.645509499744428
None,HYLA00004762,2021,65.90901937784847,11.034542053147645,10.79603246555352,12.260406103450368
None,HYLA00004763,2017,52.62579715520809,16.138456866489626,14.186254588291884,17.049491390010417
None,HYLA00004763,2018,50.70935685148238,11.947236659846745,8.991879630453292,28.351526858217586
None,HYLA00004763,2019,29.323890044708072,20.28533486786773,21.820902129166484,28.56987295825771
None,HYLA00004763,2020,32.71411633737294,19.0105802387568,22.42720994850166,25.848093475368582
None,HYLA00004763,2021,44.31635534811075,22.564405255941093,20.970369495927287,12.148869900020888
None,HYLA00004764,2017,61.79792683490102,10.9055376502746,13.699877006254232,13.596658508570153
None,HYLA00004764,2018,63.91602591301229,10.195107964112765,12.465021438426412,13.423844684448534
None,HYLA00004764,2019,69.80091446840385,8.25614157292584,8.949248789657757,12.99369516901256
None,HYLA00004764,2020,75.8850610894813,7.549952362884789,7.190490733828668,9.374495813805238
None,HYLA00004764,2021,63.34749423427029,9.542420700195647,10.638236691838266,16.471848373695785
None,HYLA00004769,2017,60.89133562022795,12.760503116816052,11.612445132971857,14.73571612998414
None,HYLA00004769,2018,70.13797816731008,7.426254640831933,8.478176545558654,13.95759064629934
None,HYLA00004769,2019,82.29265344051389,5.119044396928933,5.211068106567064,7.377234055990112
None,HYLA00004769,2020,75.39828105412644,6.365731639058369,7.306849879035424,10.92913742777975
None,HYLA00004769,2021,64.77568951350784,8.324510031156137,10.059875315866275,16.83992513946975
None,HYLA00004776,2017,33.49092895931133,16.089249673843955,25.008641741282997,25.41117962556171
None,HYLA00004776,2018,60.1212556802374,13.233793934897523,13.41115644996754,13.233793934897522
None,HYLA00004776,2019,14.951428665301336,9.99791915364312,23.789549770559304,51.26110241049622
None,HYLA00004776,2020,19.983733449129115,12.708817251734065,21.267136742416408,46.04031255672041
None,HYLA00004776,2021,25.16352663475121,15.291486083351074,28.723908429663517,30.8210788522342
None,HYLA00004781,2017,45.069080514530725,16.769890424011432,15.188184849928538,22.9728442115293
None,HYLA00004781,2018,41.21343222084879,17.79975278121137,19.2315615986815,21.755253399258343
None,HYLA00004781,2019,18.166484770314515,15.656315110626052,32.18573271157853,33.9914674074809
None,HYLA00004781,2020,50.062742768119655,17.04096575225099,14.117160240614954,18.7791312390144
None,HYLA00004781,2021,42.45059350775628,15.986578482986369,19.436184630316003,22.12664337894134
None,HYLA00004787,2017,44.45553021664767,24.714937286202964,24.159064994298745,6.670467502850626
None,HYLA00004787,2018,25.3838427320993,19.184961974458314,44.85578992681877,10.57540536662362
None,HYLA00004787,2019,14.132171387073347,10.486564996368918,57.9520697167756,17.429193899782135
None,HYLA00004787,2020,77.39121310689072,10.74825218695229,7.262452595446164,4.598082110710833
None,HYLA00004787,2021,39.21588272630578,37.15038960532558,16.591478723888212,7.042248944480429
None,HYLA00004793,2017,64.57793889176592,15.96754703953047,9.148972898325566,10.305541170378042
None,HYLA00004793,2018,72.2252898950856,14.52236333517394,7.656911466961162,5.595435302779311
None,HYLA00004793,2019,25.14798548787473,23.181210616765323,28.871491311819742,22.799312583540196
None,HYLA00004793,2020,68.21850253918973,11.25984946057522,13.32033947276921,7.201308527465852
None,HYLA00004793,2021,40.71591845196205,18.66520187885632,18.889693567481167,21.729186101700463
None,HYLA00004800,2017,41.08350049928862,18.74099734007299,20.15756311803536,20.01793904260301
None,HYLA00004800,2018,55.03152071857063,16.940247078031703,15.722895188407406,12.305337014990265
None,HYLA00004800,2019,12.647342060665189,16.189859417906867,37.09802899111427,34.06476953031367
None,HYLA00004800,2020,35.145541352225464,14.34825196365317,22.586416140458955,27.91979054366241
None,HYLA00004800,2021,27.498312744281257,15.885296277159872,26.266925090790423,30.34946588776845
None,HYLA00004816,2017,61.22542295381801,12.002743484224968,12.711476909007771,14.060356652949244
None,HYLA00004816,2018,68.58316221765914,11.90965092402464,9.99315537303217,9.514031485284052
None,HYLA00004816,2019,18.360226777147844,16.419537723506323,28.739642389882253,36.480593109463584
None,HYLA00004816,2020,29.70607162576395,15.632541934009868,26.453553681244408,28.207832758981784
None,HYLA00004816,2021,35.9029733372274,14.763082424791296,22.98653776935849,26.347406468622808
None,HYLA00004824,2017,52.45061578057017,14.047761665602518,15.189802594769647,18.31181995905767
None,HYLA00004824,2018,54.60562418575815,12.391137697460191,17.622811757757027,15.380426359024623
None,HYLA00004824,2019,17.774418902418077,9.476504701558024,19.729679931795395,53.0193964642285
None,HYLA00004824,2020,21.38227599139006,13.057157588802935,25.22742142554882,40.33314499425817
None,HYLA00004824,2021,28.202309398277336,14.599037167375691,24.997454507272156,32.20119892707482
None,HYLA00004826,2017,42.27285197118928,21.697605740628177,20.118018536548632,15.911523751633917
None,HYLA00004826,2018,49.63235749320343,17.78675142696941,16.523837066359604,16.057054013467546
None,HYLA00004826,2019,23.15060702195757,14.906342546565016,26.414399399439,35.52865103203842
None,HYLA00004826,2020,37.08142849387679,13.721251645274023,22.8830807539204,26.314239106928795
None,HYLA00004826,2021,25.944727955002147,14.374752247833705,27.566268406320813,32.114251390843314
None,HYLA00004840,2017,28.31782452095515,17.670229876088914,22.036818432372435,31.97512717058352
None,HYLA00004840,2018,50.503060594669606,11.439175611770874,13.80701778811125,24.25074600544828
None,HYLA00004840,2019,12.537321450634694,7.012511213893948,20.55137440707375,59.89879292839761
None,HYLA00004840,2020,28.52557821693624,10.701849590738483,22.860233045418237,37.91233914690704
None,HYLA00004840,2021,19.907917326538072,11.456707202969955,24.523856470591188,44.11151899990078
None,HYLA00004844,2017,45.53524611653667,23.259159729960015,17.369895785541065,13.835698367962248
None,HYLA00004844,2018,62.51974430701132,14.049970229067664,8.342489299315828,15.087796164605166
None,HYLA00004844,2019,29.78737127442136,17.594972566144136,19.187400037479136,33.43025612195537
