ADM0_NAME,M49Code,period,low,medium,high,extreme
Lithuania,440.0,2021_04,43.32241025263537,15.955143451101234,17.67000789406219,23.0524384022012
Lithuania,440.0,2021_05,63.25978763234929,12.936619468218415,14.35967551278214,9.443917386650162
Lithuania,440.0,2021_06,55.56387010364719,21.02216517596684,14.23056044563723,9.183404274748746
Lithuania,440.0,2021_07,19.340625332934238,19.340371668755168,30.65861367452856,30.660389323782034
Lithuania,440.0,2021_08,48.62459962220762,11.78034658344284,11.78034658344284,27.8147072109067
Lithuania,440.0,2021_09,40.03810035969581,17.076672534764676,21.604578131103796,21.280648974435724
Lithuania,440.0,2021_10,46.05619355878181,13.24088445911347,17.055078493273715,23.647843488831
Lithuania,440.0,2021_11,32.31580849325736,12.91344634263654,17.00229293008981,37.76845223401629
Lithuania,440.0,2021_12,61.86868686868687,13.131313131313131,10.85858585858586,14.141414141414142
Madagascar,450.0,2017_01,57.78981974543224,7.685464940076421,7.843974216086408,26.680741098404937
Madagascar,450.0,2017_02,39.83140523734671,8.417688565804022,11.3808406928253,40.37006550402396
Madagascar,450.0,2017_03,42.86039168524161,5.837044599245349,7.983065802743216,43.31949791276982
Madagascar,450.0,2017_04,36.77354284394632,8.890878841721769,15.816087511841523,38.51949080249037
Madagascar,450.0,2017_05,42.075706261104486,8.015254380535131,12.958291252527795,36.950748105832574
Madagascar,450.0,2017_06,42.36847675665046,7.414059597487604,9.917931026799447,40.2995326190625
Madagascar,450.0,2017_07,41.55375318146041,9.687411940039109,12.411701445275868,36.34713343322462
Madagascar,450.0,2017_08,35.214407748124415,12.903814863572688,16.469081488193268,35.41269590010961
Madagascar,450.0,2017_09,35.193752664358925,11.712111003596943,16.152467546779135,36.941668785264994
Madagascar,450.0,2017_10,32.22071034517882,11.248028874289025,17.020436285433412,39.51082449509873
Madagascar,450.0,2017_11,38.36822841036495,11.93327000012362,11.899130927622313,37.79937066188909
Madagascar,450.0,2017_12,31.9730906405732,8.600996309755626,12.312793659301796,47.11311939036938
Madagascar,450.0,2018_01,42.49337039665926,5.797029649459724,10.879935721671956,40.829664232209055
Madagascar,450.0,2018_02,60.566038320265946,3.922515202749792,5.9477785599966015,29.56366791698765
Madagascar,450.0,2018_03,56.57469993243817,4.612605154379404,5.924787065553491,32.88790784762891
Madagascar,450.0,2018_04,59.82703833171124,4.947742330919901,7.091304754856157,28.133914582512716
