ADM0_NAME,M49Code,period,low,medium,high,extreme
Myanmar,104.0,2020,46.92864109905363,16.214718685097132,16.7697061851078,20.08693403074144
Myanmar,104.0,2021,43.13505596972884,16.742761897479642,20.31014619983848,19.81203593295304
Namibia,516.0,2017,88.56725971259519,6.499333073092947,2.733888610291971,2.199518604019885
Namibia,516.0,2018,93.91842001383306,2.8298383206806137,1.923729337419974,1.3280123280663556
Namibia,516.0,2019,95.57330906814052,1.2807984106688826,0.9201852659174496,2.2257072552731447
Namibia,516.0,2020,80.03973942305862,7.069187366411134,7.583645263193578,5.3074279473366754
Namibia,516.0,2021,74.7761850157351,8.038266605571591,7.374485673282457,9.811062705410867
Netherlands,528.0,2017,56.650301272037495,12.00624860522205,16.134791341218477,15.20865878152198
Netherlands,528.0,2018,63.30235101148168,13.79989065062876,14.466921815199562,8.430836522689994
Netherlands,528.0,2019,61.48751357220412,10.846905537459284,11.563517915309449,16.102062975027145
Netherlands,528.0,2020,63.19212390546143,10.087447474329151,9.934221364864356,16.786207255345055
Netherlands,528.0,2021,56.69021020229036,10.227015176926786,11.178467966918172,21.9043066538647
New Zealand,554.0,2017,63.932682568238064,13.722093519782849,11.452322294648878,10.892901617330216
New Zealand,554.0,2018,62.47467588818461,15.092818573673783,11.63487576766309,10.797629770478515
New Zealand,554.0,2019,56.70819673226264,14.97441971834409,15.201222561499533,13.116160987893728
New Zealand,554.0,2020,44.41530032343432,15.367787051892773,18.29339303556244,21.92351958911046
New Zealand,554.0,2021,58.9854953875364,13.614774239405428,13.62603596587414,13.77369440718403
Nicaragua,558.0,2017,90.02685813642542,3.9137629497709767,3.4007974029461137,2.658581510857517
Nicaragua,558.0,2018,82.25029553059922,8.013802201454844,6.418329086119726,3.3175731818262357
Nicaragua,558.0,2019,83.90285732319012,7.065304347430054,4.268830189230652,4.7630081401492
Nicaragua,558.0,2020,73.82942477616055,12.392774323603636,7.395875998258422,6.381924901977389
Nicaragua,558.0,2021,82.3367476325737,9.589069643813405,4.842880414607501,3.231302309005377
Nigeria,566.0,2017,48.70516281699777,13.920708499354346,14.922592683234596,22.451536000413284
Nigeria,566.0,2018,52.29574945304977,12.86654414366448,13.271583712520597,21.56612269076516
Nigeria,566.0,2019,72.31247055275755,8.385462085038151,6.933309037499434,12.368758324704876
Nigeria,566.0,2020,51.57568894563168,15.457641075012196,16.498431169367088,16.46823880998901
Nigeria,566.0,2021,50.553837335717375,9.284536887299222,16.98209445512043,23.17953132186296
North Macedonia,807.0,2017,67.20834668262835,19.751167816593675,10.219377763761074,2.821107737016914
North Macedonia,807.0,2018,67.74201515047217,17.621732128438673,10.578800805248733,4.057451915840426
North Macedonia,807.0,2019,62.18737647887773,20.362230677920746,13.78104062786171,3.6693522153398206
North Macedonia,807.0,2020,65.51364211010839,17.274068409379055,12.043575107117189,5.168714373395368
North Macedonia,807.0,2021,59.02243043568817,22.388539415742,13.855366533524911,4.7336636150449145
Norway,578.0,2017,50.745155309236125,13.143738569551164,14.695511473054516,21.41559464815817
Norway,578.0,2018,47.71711852208233,14.214281047813,14.968697867734,23.09990256237066
Norway,578.0,2019,28.9708651865893,15.855008449495267,27.08234010783165,28.091786256083783
Norway,578.0,2020,41.15095559658779,16.03544205614482,19.58383275037128,23.22976959689612
Norway,578.0,2021,36.78057284587719,16.99628378895338,22.680007113732323,23.543136251437115
Pakistan,586.0,2017,62.14543626199838,17.061286961666827,12.988066160556716,7.805210615778068
Pakistan,586.0,2018,59.77409913074696,15.65603323789862,15.47767654237091,9.092191088983483
Pakistan,586.0,2019,61.26044660488988,13.45481866274271,13.61801282139616,11.66672191097126
Pakistan,586.0,2020,68.27438783460971,14.089185805300536,11.122474041982056,6.513952318107702
Pakistan,586.0,2021,50.951498966753306,18.70528431387914,18.66388273481285,11.679333984554706
Panama,591.0,2017,57.817932076300735,18.209412552539074,13.93728038649709,10.035374984663116
Panama,591.0,2018,56.01808217017809,14.13470808351176,13.976979779520732,15.870229966789417
Panama,591.0,2019,62.291749903449606,12.292493585104625,11.231798391493516,14.183958119952266
Panama,591.0,2020,63.87554393259808,11.04188901896288,11.452639350394955,13.629927698044073
Panama,591.0,2021,52.50407186608701,11.650786436390511,14.146818040032723,21.69832365748977
Papua New Guinea,598.0,2017,66.32748443786836,11.600403265154217,12.666117103480518,9.405995193496922
Papua New Guinea,598.0,2018,53.02103747784546,12.487953218248464,15.117836985472156,19.373172318433923
Papua New Guinea,598.0,2019,53.7875977718635,13.027001593119152,16.007212389001847,17.17818824601549
Papua New Guinea,598.0,2020,51.58788254179811,13.850454412127243,16.940103787232133,17.62155925884251
Papua New Guinea,598.0,2021,55.7611951171528,13.979412890206673,15.171806667441746,15.08758532519878
Paraguay,600.0,2017,35.2860839650542,13.14619599553113,17.470831234516076,34.09688880489859
Paraguay,600.0,2018,41.24079071773183,13.676441311303266,12.759211306842456,32.32355666412246
Paraguay,600.0,2019,47.34698211906565,15.227348307504244,14.598199292946894,22.82747028048322
Paraguay,600.0,2020,60.885809785191526,12.02541238324963,13.378959186347467,13.7098186452114
Paraguay,600.0,2021,46.33077830556914,11.322845874527102,14.929368907280104,27.41700691262365
Peru,604.0,2017,55.076226932742514,7.304439468680858,10.167372438301784,27.451961160274838
Peru,604.0,2018,53.185386463413735,7.029557969567351,10.204837518635312,29.580218048383585
Peru,604.0,2019,49.302204260764896,7.860936738494304,10.778193919594642,32.05866508114616
Peru,604.0,2020,52.82570029152282,7.894601465548543,10.391673748426255,28.888024494502396
Peru,604.0,2021,55.69953694239318,7.712316577679419,11.146629050720277,25.44151742920713
Philippines,608.0,2017,62.85172871020381,16.013376672672184,12.5538194303589,8.581075186765107
Philippines,608.0,2018,57.74680120557616,15.95577727691638,14.946566762497904,11.350854755009545
Philippines,608.0,2019,73.27945140094826,12.260593011070426,8.052338802100296,6.407616785881007
Philippines,608.0,2020,66.90702755826254,15.37457051709128,10.831158724489445,6.887243200156738
Philippines,608.0,2021,57.571564372495786,16.134630418448108,13.54018435208601,12.753620856970096
Poland,616.0,2017,55.973808169793,9.823305645107713,12.360463088341842,21.842423096757464
Poland,616.0,2018,60.91945704526791,12.205649164666578,11.69344775342092,15.181446036644584
Poland,616.0,2019,56.147894344361305,12.1149231868212,14.306600497629193,17.430581971188282
Poland,616.0,2020,55.84544223181118,11.783408903937415,15.603734594825912,16.767414269425483
Poland,616.0,2021,55.43747740503221,12.04036171357084,14.959825695209654,17.56233518618729
Portugal,620.0,2017,68.68978805394991,10.115606936416183,12.090558766859344,9.104046242774569
Portugal,620.0,2018,69.17148362235068,12.668593448940268,10.645472061657031,7.514450867052023
Portugal,620.0,2019,41.45134689389774,21.165475536008795,21.99010445299615,15.393073117097304
Portugal,620.0,2020,53.63367545870547,17.793052739860403,19.65544728753555,8.917824513898587
Portugal,620.0,2021,34.23472654025587,19.994411609703995,27.07805000548228,18.692811844557863
Romania,642.0,2017,70.33716394389037,14.758287794107147,6.870300443239502,8.034247818762983
Romania,642.0,2018,80.62410242710213,7.707320982595736,4.976526619663855,6.692049970638275
Romania,642.0,2019,73.60418082188265,12.480307505082555,8.137212399753217,5.778299273281592
Romania,642.0,2020,61.21209801628999,15.036844696191224,9.341724600788256,14.40933268673054
Romania,642.0,2021,81.75500269925845,6.107918198113267,5.556646722759499,6.580432379868803
Russian Federation,643.0,2017,52.74667697271592,14.240794699348166,15.919740883610652,17.092787444325243
Russian Federation,643.0,2018,48.24184281491476,15.773770484000725,17.095060236954314,18.889326464130235
Russian Federation,643.0,2019,48.38650874501198,17.926523622749627,19.545301216080897,14.141666416157506
Russian Federation,643.0,2020,58.75448380849258,14.516601165104175,14.33283154201578,12.396083484387464
Russian Federation,643.0,2021,55.19344556780648,15.9450639215747,15.57570427741862,13.285786233200207
Rwanda,646.0,2017,71.39862559944628,3.6287651286925646,3.7667793128635134,21.20582995899763
Rwanda,646.0,2018,62.46051059641092,5.309791128573151,6.68510206599866,25.54459620901726
Rwanda,646.0,2019,69.75318886325275,4.115177333090504,3.7847331858386415,22.346900617818125
Rwanda,646.0,2020,66.76722707734896,9.354696097651008,9.046702986767771,14.831373838232254
Rwanda,646.0,2021,79.20299755411222,3.9126386503268296,4.276838612881254,12.60752518267969
Senegal,686.0,2017,65.04132115055447,9.293585534296426,12.867448517535468,12.797644797613634
Senegal,686.0,2018,44.84222522663647,10.147561552009575,23.848578062516832,21.16163515883711
Senegal,686.0,2019,77.76779194882266,8.652901039227384,7.561550874220572,6.017756137729384
Senegal,686.0,2020,72.76777825735104,5.845633579131988,6.829176930250073,14.557411233266905
Senegal,686.0,2021,59.83995541137955,7.542818728090661,9.69639996279163,22.92082589773816
Sierra Leone,694.0,2017,57.36607142857143,23.214285714285715,11.160714285714286,8.258928571428573
Sierra Leone,694.0,2018,55.27318932655655,18.424396442185515,14.866581956797967,11.435832274459974
Sierra Leone,694.0,2019,43.57743097238895,18.007202881152462,19.807923169267703,18.607442977190875
Sierra Leone,694.0,2020,33.35163005266989,18.691949032329696,23.466159292472035,24.490261622528408
Sierra Leone,694.0,2021,35.563254163418506,16.293993179608663,18.251018092397334,29.891734564575504
Slovakia,703.0,2017,75.72590011614403,9.40766550522648,5.613627564847077,9.252806813782424
Slovakia,703.0,2018,72.76119402985074,11.305970149253731,10.07462686567164,5.858208955223881
Slovakia,703.0,2019,62.571633237822354,13.03724928366762,11.81948424068768,12.57163323782235
Slovakia,703.0,2020,69.59529316184997,12.622109821855611,10.38688584738156,7.395711168912855
Slovakia,703.0,2021,60.93107400357543,12.488504366139242,17.341140090103124,9.239281540182194
Somalia,706.0,2017,60.383420726297445,7.05041536397148,8.563775376049861,24.00238853368121
Somalia,706.0,2018,88.34842284006166,2.992417425054581,2.633399325471661,6.025760409412095
Somalia,706.0,2019,91.22197765777707,3.3720730962356225,3.109713828721289,2.296235417265998
Somalia,706.0,2020,90.96480581700185,3.4382946283182267,3.103885832918736,2.4930137217611987
Somalia,706.0,2021,85.75600078240703,5.684259106523635,4.343260347738457,4.216479763330892
South Africa,710.0,2017,50.6632057047277,12.049824100222658,14.357811592186842,22.929158602862792
South Africa,710.0,2018,60.05697201850609,11.153335291564773,13.88652173090971,14.903170959019436
South Africa,710.0,2019,66.28373578779957,10.374764334330038,10.977628977481835,12.363870900388536
South Africa,710.0,2020,65.20202431674605,9.111280281087906,11.393655277510184,14.293040124655857
South Africa,710.0,2021,56.16659516019207,13.792441283964388,13.181626321427869,16.85933723441567
South Sudan,728.0,2017,56.148035881122425,10.409282889921924,13.765500000948832,19.67718122800681
South Sudan,728.0,2018,58.23706317204302,9.877996191756274,13.936127912186384,17.94881272401434
South Sudan,728.0,2019,63.18412917866161,11.415223221464778,11.536055225894687,13.864592373978931
South Sudan,728.0,2020,68.86302133196594,10.849430367052875,10.34335069254048,9.944197608440705
South Sudan,728.0,2021,77.92532798744726,8.039943014750822,7.567560092446687,6.467168905355244
Spain,724.0,2017,61.70179404323424,9.520752978324955,12.15469794627178,16.62275503216904
Spain,724.0,2018,59.98233695153403,10.4070944323915,13.708560086727072,15.90200852934738
Spain,724.0,2019,58.85782062719203,10.65150831451234,12.043088435389851,18.447582622905795
Spain,724.0,2020,54.4532979084366,11.180394827812025,14.576903569235949,19.78940369451543
Spain,724.0,2021,47.20699920433231,10.636654877062789,16.91225796585966,25.24408795274522
Sri Lanka,144.0,2017,46.65482991397872,9.720416213620222,12.971270710903507,30.653483161497547
Sri Lanka,144.0,2018,55.18686358663637,9.053227299503492,10.277833880333247,25.48207523352689
Sri Lanka,144.0,2019,48.43336978437805,8.059419451263084,10.14690025923575,33.36031050512311
Sri Lanka,144.0,2020,65.77224036463805,12.72085845660291,12.042379672526792,9.464521506232266
Sri Lanka,144.0,2021,52.5842664930993,14.23151766001079,19.434105855951167,13.750109990938764
Sudan,729.0,2017,70.74089613824384,11.543470385822372,9.666956667926366,8.048676808007427
Sudan,729.0,2018,72.36005732485305,12.378661382010174,9.665414395483708,5.595866897653093
Sudan,729.0,2019,78.63010460198723,8.617864043931116,6.14068361460771,6.611347739473938
Sudan,729.0,2020,77.55874397303782,8.56012597807968,8.818996753933245,5.062133294949248
Sudan,729.0,2021,86.84250117251968,4.3587818642899085,4.248379253769677,4.550337709420724
Suriname,740.0,2017,36.90546293276854,18.291372504288933,16.40169660799807,28.401467954944465
Suriname,740.0,2018,39.14756411886784,17.761256335110644,17.23712893097094,25.854050615050586
Suriname,740.0,2019,43.31599613366915,18.44598675438855,14.136796611519545,24.10122050042273
Suriname,740.0,2020,31.414448840679903,17.281976894732885,16.01867058616377,35.28490367842344
Suriname,740.0,2021,41.11782054381139,14.366431894700534,12.549464049756711,31.96628351173137
Sweden,752.0,2017,69.27883766301596,14.166321157009898,8.67295875589036,7.881882424083782
Sweden,752.0,2018,59.18736798574474,16.269963530199767,12.159791478342836,12.382877005712654
Sweden,752.0,2019,45.82354009156677,22.543631394284912,19.56157934313193,12.071249171016367
Sweden,752.0,2020,50.99323082262804,18.121971900050287,18.229657990281304,12.65513928704038
Sweden,752.0,2021,60.367910839337625,15.71714412808894,13.222995523689278,10.691949508884154
